ID,SiteID,Toponym,Type,Period,subOcc,StartDate,EndDate,duration,Longitude,Latitude,Long_Cord,Lat_Cord,Notes,LocQual,Sources,surveyLink,geometry,popup_text,Period_large,Num_Inscriptions
CY945,83-E-86,Kritou Marottou Kalou t'Ambelia,settlement,CA_I,1,-750,-600,150,463675.1254,3866033.77,32.60223628,34.93614264, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.60223628 34.93614264),ID: CY945<br>Toponym: Kritou Marottou Kalou t'Ambelia<br>Type: settlement<br>Period: CA_I,Archaic,0
CY945,83-E-86,Kritou Marottou Kalou t'Ambelia,settlement,CA_II,1,-600,-475,125,463675.1254,3866033.77,32.60223628,34.93614264, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.60223628 34.93614264),ID: CY945<br>Toponym: Kritou Marottou Kalou t'Ambelia<br>Type: settlement<br>Period: CA_II,Archaic,0
CY947,80-E-48,Kritou Marottou Kambos,settlement,CG_II,0,-950,-900,50,461269.1694,3864873.716,32.57594509,34.92559298, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57594509 34.92559298),ID: CY947<br>Toponym: Kritou Marottou Kambos<br>Type: settlement<br>Period: CG_II,Geometric,0
CY947,80-E-48,Kritou Marottou Kambos,settlement,CG_III,0,-900,-750,150,461269.1694,3864873.716,32.57594509,34.92559298, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57594509 34.92559298),ID: CY947<br>Toponym: Kritou Marottou Kambos<br>Type: settlement<br>Period: CG_III,Geometric,0
CY947,80-E-48,Kritou Marottou Kambos,settlement,CA_I,0,-750,-600,150,461269.1694,3864873.716,32.57594509,34.92559298, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57594509 34.92559298),ID: CY947<br>Toponym: Kritou Marottou Kambos<br>Type: settlement<br>Period: CA_I,Archaic,0
CY947,80-E-48,Kritou Marottou Kambos,settlement,CA_II,0,-600,-475,125,461269.1694,3864873.716,32.57594509,34.92559298, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57594509 34.92559298),ID: CY947<br>Toponym: Kritou Marottou Kambos<br>Type: settlement<br>Period: CA_II,Archaic,0
CY947,80-E-48,Kritou Marottou Kambos,settlement,CC_I,0,-475,-400,75,461269.1694,3864873.716,32.57594509,34.92559298, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57594509 34.92559298),ID: CY947<br>Toponym: Kritou Marottou Kambos<br>Type: settlement<br>Period: CC_I,Classical,0
CY947,80-E-48,Kritou Marottou Kambos,settlement,CC_II,0,-400,-312,88,461269.1694,3864873.716,32.57594509,34.92559298, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57594509 34.92559298),ID: CY947<br>Toponym: Kritou Marottou Kambos<br>Type: settlement<br>Period: CC_II,Classical,0
CY947,80-E-48,Kritou Marottou Kambos,settlement,Hel_I,0,-312,-200,112,461269.1694,3864873.716,32.57594509,34.92559298, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57594509 34.92559298),ID: CY947<br>Toponym: Kritou Marottou Kambos<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY947,80-E-48,Kritou Marottou Kambos,settlement,Hel_II,0,-200,-58,142,461269.1694,3864873.716,32.57594509,34.92559298, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57594509 34.92559298),ID: CY947<br>Toponym: Kritou Marottou Kambos<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY947,80-E-48,Kritou Marottou Kambos,settlement,E_Rom_I,0,-58,50,108,461269.1694,3864873.716,32.57594509,34.92559298, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57594509 34.92559298),ID: CY947<br>Toponym: Kritou Marottou Kambos<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY947,80-E-48,Kritou Marottou Kambos,settlement,E_Rom_II,0,50,250,200,461269.1694,3864873.716,32.57594509,34.92559298, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57594509 34.92559298),ID: CY947<br>Toponym: Kritou Marottou Kambos<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY949,80-E-42,Kritou Marottou Klimata,settlement,CG_I,0,-1050,-950,100,462125.822,3865370.934,32.5853016,34.93010892, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.5853016 34.93010892),ID: CY949<br>Toponym: Kritou Marottou Klimata<br>Type: settlement<br>Period: CG_I,Geometric,0
CY949,80-E-42,Kritou Marottou Klimata,settlement,CG_II,0,-950,-900,50,462125.822,3865370.934,32.5853016,34.93010892, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.5853016 34.93010892),ID: CY949<br>Toponym: Kritou Marottou Klimata<br>Type: settlement<br>Period: CG_II,Geometric,0
CY949,80-E-42,Kritou Marottou Klimata,settlement,CG_III,0,-900,-750,150,462125.822,3865370.934,32.5853016,34.93010892, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.5853016 34.93010892),ID: CY949<br>Toponym: Kritou Marottou Klimata<br>Type: settlement<br>Period: CG_III,Geometric,0
CY949,80-E-42,Kritou Marottou Klimata,settlement,CA_I,0,-750,-600,150,462125.822,3865370.934,32.5853016,34.93010892, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.5853016 34.93010892),ID: CY949<br>Toponym: Kritou Marottou Klimata<br>Type: settlement<br>Period: CA_I,Archaic,0
CY949,80-E-42,Kritou Marottou Klimata,settlement,CA_II,0,-600,-475,125,462125.822,3865370.934,32.5853016,34.93010892, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.5853016 34.93010892),ID: CY949<br>Toponym: Kritou Marottou Klimata<br>Type: settlement<br>Period: CA_II,Archaic,0
CY950,86-E-31,Kritou Marottou Kondoures,settlement,Hel_II,0,-200,-58,142,460156.5464,3865111.087,32.56375222,34.92769029,Unknown: location aprox. Kritou Marrottou,D,Sorensen & Rupp 1993, ;  ,POINT (32.56375222 34.92769029),ID: CY950<br>Toponym: Kritou Marottou Kondoures<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY951,80-E-44,Kritou Marottou Lakani,settlement,CC_I,0,-475,-400,75,460067.9985,3865097.686,32.56278337,34.92756597,Unknown: location aprox. Kritou Marottou,D,Sorensen & Rupp 1993, ;  ,POINT (32.56278337 34.92756597),ID: CY951<br>Toponym: Kritou Marottou Lakani<br>Type: settlement<br>Period: CC_I,Classical,0
CY951,80-E-44,Kritou Marottou Lakani,settlement,CC_II,0,-400,-312,88,460067.9985,3865097.686,32.56278337,34.92756597,Unknown: location aprox. Kritou Marottou,D,Sorensen & Rupp 1993, ;  ,POINT (32.56278337 34.92756597),ID: CY951<br>Toponym: Kritou Marottou Lakani<br>Type: settlement<br>Period: CC_II,Classical,0
CY951,80-E-44,Kritou Marottou Lakani,settlement,Hel_I,0,-312,-200,112,460067.9985,3865097.686,32.56278337,34.92756597,Unknown: location aprox. Kritou Marottou,D,Sorensen & Rupp 1993, ;  ,POINT (32.56278337 34.92756597),ID: CY951<br>Toponym: Kritou Marottou Lakani<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY951,80-E-44,Kritou Marottou Lakani,settlement,Hel_II,0,-200,-58,142,460067.9985,3865097.686,32.56278337,34.92756597,Unknown: location aprox. Kritou Marottou,D,Sorensen & Rupp 1993, ;  ,POINT (32.56278337 34.92756597),ID: CY951<br>Toponym: Kritou Marottou Lakani<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY951,80-E-44,Kritou Marottou Lakani,settlement,E_Rom_I,0,-58,50,108,460067.9985,3865097.686,32.56278337,34.92756597,Unknown: location aprox. Kritou Marottou,D,Sorensen & Rupp 1993, ;  ,POINT (32.56278337 34.92756597),ID: CY951<br>Toponym: Kritou Marottou Lakani<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY957,80-E-47,Kritou Marottou. Katsounoti,settlement,CC_I,1,-475,-400,75,460962.0598,3864656.742,32.57259285,34.92362467, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57259285 34.92362467),ID: CY957<br>Toponym: Kritou Marottou. Katsounoti<br>Type: settlement<br>Period: CC_I,Classical,0
CY957,80-E-47,Kritou Marottou. Katsounoti,settlement,CC_II,1,-400,-312,88,460962.0598,3864656.742,32.57259285,34.92362467, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57259285 34.92362467),ID: CY957<br>Toponym: Kritou Marottou. Katsounoti<br>Type: settlement<br>Period: CC_II,Classical,0
CY957,80-E-47,Kritou Marottou. Katsounoti,settlement,Hel_I,1,-312,-200,112,460962.0598,3864656.742,32.57259285,34.92362467, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57259285 34.92362467),ID: CY957<br>Toponym: Kritou Marottou. Katsounoti<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY957,80-E-47,Kritou Marottou. Katsounoti,settlement,Hel_II,1,-200,-58,142,460962.0598,3864656.742,32.57259285,34.92362467, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57259285 34.92362467),ID: CY957<br>Toponym: Kritou Marottou. Katsounoti<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY957,80-E-47,Kritou Marottou. Katsounoti,settlement,E_Rom_I,1,-58,50,108,460962.0598,3864656.742,32.57259285,34.92362467, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57259285 34.92362467),ID: CY957<br>Toponym: Kritou Marottou. Katsounoti<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY957,80-E-47,Kritou Marottou. Katsounoti,settlement,E_Rom_II,1,50,250,200,460962.0598,3864656.742,32.57259285,34.92362467, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57259285 34.92362467),ID: CY957<br>Toponym: Kritou Marottou. Katsounoti<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY957,80-E-47,Kritou Marottou. Katsounoti,settlement,L_Rom,1,250,400,150,460962.0598,3864656.742,32.57259285,34.92362467, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.57259285 34.92362467),ID: CY957<br>Toponym: Kritou Marottou. Katsounoti<br>Type: settlement<br>Period: L_Rom,Roman,0
CY966,LC 134A,Kyra Palaeokastros,settlement,LC_IIA,0,-1550,-1450,100,508030.967,3897746.046,33.08824878,35.22272143, ,B,Catling 1962, ;  ,POINT (33.08824878 35.22272143),ID: CY966<br>Toponym: Kyra Palaeokastros<br>Type: settlement<br>Period: LC_IIA,LC,0
CY966,LC 134A,Kyra Palaeokastros,settlement,LC_IIB,0,-1450,-1300,150,508030.967,3897746.046,33.08824878,35.22272143, ,B,Catling 1962, ;  ,POINT (33.08824878 35.22272143),ID: CY966<br>Toponym: Kyra Palaeokastros<br>Type: settlement<br>Period: LC_IIB,LC,0
CY966,LC 134A,Kyra Palaeokastros,settlement,LC_IIC,0,-1300,-1200,100,508030.967,3897746.046,33.08824878,35.22272143, ,B,Catling 1962, ;  ,POINT (33.08824878 35.22272143),ID: CY966<br>Toponym: Kyra Palaeokastros<br>Type: settlement<br>Period: LC_IIC,LC,0
CY966,LC 134A,Kyra Palaeokastros,settlement,LC_IIIA,0,-1200,-1100,100,508030.967,3897746.046,33.08824878,35.22272143, ,B,Catling 1962, ;  ,POINT (33.08824878 35.22272143),ID: CY966<br>Toponym: Kyra Palaeokastros<br>Type: settlement<br>Period: LC_IIIA,LC,0
CY966,LC 134A,Kyra Palaeokastros,settlement,LC_IIIB,0,-1100,-1050,50,508030.967,3897746.046,33.08824878,35.22272143, ,B,Catling 1962, ;  ,POINT (33.08824878 35.22272143),ID: CY966<br>Toponym: Kyra Palaeokastros<br>Type: settlement<br>Period: LC_IIIB,LC,0
CY967,EC 83,Kyrenia Mylos,settlement,LC_IIA,0,-1550,-1450,100,529307.191,3910424.279,33.32249468,35.33664338, ,B,Catling 1962, ;  ,POINT (33.32249468 35.33664338),ID: CY967<br>Toponym: Kyrenia Mylos<br>Type: settlement<br>Period: LC_IIA,LC,0
CY967,EC 83,Kyrenia Mylos,settlement,LC_IIB,0,-1450,-1300,150,529307.191,3910424.279,33.32249468,35.33664338, ,B,Catling 1962, ;  ,POINT (33.32249468 35.33664338),ID: CY967<br>Toponym: Kyrenia Mylos<br>Type: settlement<br>Period: LC_IIB,LC,0
CY967,EC 83,Kyrenia Mylos,settlement,LC_IIC,0,-1300,-1200,100,529307.191,3910424.279,33.32249468,35.33664338, ,B,Catling 1962, ;  ,POINT (33.32249468 35.33664338),ID: CY967<br>Toponym: Kyrenia Mylos<br>Type: settlement<br>Period: LC_IIC,LC,0
CY967,EC 83,Kyrenia Mylos,settlement,LC_IIIA,0,-1200,-1100,100,529307.191,3910424.279,33.32249468,35.33664338, ,B,Catling 1962, ;  ,POINT (33.32249468 35.33664338),ID: CY967<br>Toponym: Kyrenia Mylos<br>Type: settlement<br>Period: LC_IIIA,LC,0
CY967,EC 83,Kyrenia Mylos,settlement,LC_IIIB,0,-1100,-1050,50,529307.191,3910424.279,33.32249468,35.33664338, ,B,Catling 1962, ;  ,POINT (33.32249468 35.33664338),ID: CY967<br>Toponym: Kyrenia Mylos<br>Type: settlement<br>Period: LC_IIIB,LC,0
CY971,LC 147,Kythrea Aspromoutti,settlement,LC_IIA,0,-1550,-1450,100,543772.5545,3900686.313,33.48114666,35.24830979, ,B,Catling 1962, ;  ,POINT (33.48114666 35.24830979),ID: CY971<br>Toponym: Kythrea Aspromoutti<br>Type: settlement<br>Period: LC_IIA,LC,0
CY971,LC 147,Kythrea Aspromoutti,settlement,LC_IIB,0,-1450,-1300,150,543772.5545,3900686.313,33.48114666,35.24830979, ,B,Catling 1962, ;  ,POINT (33.48114666 35.24830979),ID: CY971<br>Toponym: Kythrea Aspromoutti<br>Type: settlement<br>Period: LC_IIB,LC,0
CY971,LC 147,Kythrea Aspromoutti,settlement,LC_IIC,0,-1300,-1200,100,543772.5545,3900686.313,33.48114666,35.24830979, ,B,Catling 1962, ;  ,POINT (33.48114666 35.24830979),ID: CY971<br>Toponym: Kythrea Aspromoutti<br>Type: settlement<br>Period: LC_IIC,LC,0
CY971,LC 147,Kythrea Aspromoutti,settlement,LC_IIIA,0,-1200,-1100,100,543772.5545,3900686.313,33.48114666,35.24830979, ,B,Catling 1962, ;  ,POINT (33.48114666 35.24830979),ID: CY971<br>Toponym: Kythrea Aspromoutti<br>Type: settlement<br>Period: LC_IIIA,LC,0
CY971,LC 147,Kythrea Aspromoutti,settlement,LC_IIIB,0,-1100,-1050,50,543772.5545,3900686.313,33.48114666,35.24830979, ,B,Catling 1962, ;  ,POINT (33.48114666 35.24830979),ID: CY971<br>Toponym: Kythrea Aspromoutti<br>Type: settlement<br>Period: LC_IIIB,LC,0
CY973, ,Kythrea Chytroi,settlement,CG_I,1,-1050,-950,100,543917.0,3901064.0,33.48275454,35.25170898, ,E, , ;  ,POINT (33.48275454 35.25170898),ID: CY973<br>Toponym: Kythrea Chytroi<br>Type: settlement<br>Period: CG_I,Geometric,0
CY973, ,Kythrea Chytroi,settlement,CG_II,1,-950,-900,50,543917.0,3901064.0,33.48275454,35.25170898, ,E, , ;  ,POINT (33.48275454 35.25170898),ID: CY973<br>Toponym: Kythrea Chytroi<br>Type: settlement<br>Period: CG_II,Geometric,0
CY973, ,Kythrea Chytroi,settlement,CG_III,1,-900,-750,150,543917.0,3901064.0,33.48275454,35.25170898, ,E, , ;  ,POINT (33.48275454 35.25170898),ID: CY973<br>Toponym: Kythrea Chytroi<br>Type: settlement<br>Period: CG_III,Geometric,0
CY973, ,Kythrea Chytroi,settlement,CA_I,1,-750,-600,150,543917.0,3901064.0,33.48275454,35.25170898, ,E, , ;  ,POINT (33.48275454 35.25170898),ID: CY973<br>Toponym: Kythrea Chytroi<br>Type: settlement<br>Period: CA_I,Archaic,0
CY973, ,Kythrea Chytroi,settlement,CA_II,1,-600,-475,125,543917.0,3901064.0,33.48275454,35.25170898, ,E, , ;  ,POINT (33.48275454 35.25170898),ID: CY973<br>Toponym: Kythrea Chytroi<br>Type: settlement<br>Period: CA_II,Archaic,0
CY973, ,Kythrea Chytroi,settlement,CC_I,1,-475,-400,75,543917.0,3901064.0,33.48275454,35.25170898, ,E, , ;  ,POINT (33.48275454 35.25170898),ID: CY973<br>Toponym: Kythrea Chytroi<br>Type: settlement<br>Period: CC_I,Classical,4
CY973, ,Kythrea Chytroi,settlement,CC_II,1,-400,-312,88,543917.0,3901064.0,33.48275454,35.25170898, ,E, , ;  ,POINT (33.48275454 35.25170898),ID: CY973<br>Toponym: Kythrea Chytroi<br>Type: settlement<br>Period: CC_II,Classical,4
CY973, ,Kythrea Chytroi,settlement,Hel_I,1,-312,-200,112,543917.0,3901064.0,33.48275454,35.25170898, ,E, , ;  ,POINT (33.48275454 35.25170898),ID: CY973<br>Toponym: Kythrea Chytroi<br>Type: settlement<br>Period: Hel_I,Hellenistic,56
CY973, ,Kythrea Chytroi,settlement,Hel_II,1,-200,-58,142,543917.0,3901064.0,33.48275454,35.25170898, ,E, , ;  ,POINT (33.48275454 35.25170898),ID: CY973<br>Toponym: Kythrea Chytroi<br>Type: settlement<br>Period: Hel_II,Hellenistic,56
CY974,EC 84,Kythrea Kamares,settlement,LC_IIA,0,-1550,-1450,100,544373.697,3901498.735,33.48779807,35.25560874, ,B,Catling 1962, ;  ,POINT (33.48779807 35.25560874),ID: CY974<br>Toponym: Kythrea Kamares<br>Type: settlement<br>Period: LC_IIA,LC,0
CY974,EC 84,Kythrea Kamares,settlement,LC_IIB,0,-1450,-1300,150,544373.697,3901498.735,33.48779807,35.25560874, ,B,Catling 1962, ;  ,POINT (33.48779807 35.25560874),ID: CY974<br>Toponym: Kythrea Kamares<br>Type: settlement<br>Period: LC_IIB,LC,0
CY974,EC 84,Kythrea Kamares,settlement,LC_IIC,0,-1300,-1200,100,544373.697,3901498.735,33.48779807,35.25560874, ,B,Catling 1962, ;  ,POINT (33.48779807 35.25560874),ID: CY974<br>Toponym: Kythrea Kamares<br>Type: settlement<br>Period: LC_IIC,LC,0
CY974,EC 84,Kythrea Kamares,settlement,LC_IIIA,0,-1200,-1100,100,544373.697,3901498.735,33.48779807,35.25560874, ,B,Catling 1962, ;  ,POINT (33.48779807 35.25560874),ID: CY974<br>Toponym: Kythrea Kamares<br>Type: settlement<br>Period: LC_IIIA,LC,0
CY974,EC 84,Kythrea Kamares,settlement,LC_IIIB,0,-1100,-1050,50,544373.697,3901498.735,33.48779807,35.25560874, ,B,Catling 1962, ;  ,POINT (33.48779807 35.25560874),ID: CY974<br>Toponym: Kythrea Kamares<br>Type: settlement<br>Period: LC_IIIB,LC,0
CY979, ,Lapathos Pervola,necropolis,CG_I,0,-1050,-950,100,575151.839,3905772.757,33.82650726,35.29230698, ,C,Hadjisavvas 1991, ;  ,POINT (33.82650726 35.29230698),ID: CY979<br>Toponym: Lapathos Pervola<br>Type: necropolis<br>Period: CG_I,Geometric,0
CY979, ,Lapathos Pervola,necropolis,CG_II,0,-950,-900,50,575151.839,3905772.757,33.82650726,35.29230698, ,C,Hadjisavvas 1991, ;  ,POINT (33.82650726 35.29230698),ID: CY979<br>Toponym: Lapathos Pervola<br>Type: necropolis<br>Period: CG_II,Geometric,0
CY979, ,Lapathos Pervola,necropolis,CG_III,0,-900,-750,150,575151.839,3905772.757,33.82650726,35.29230698, ,C,Hadjisavvas 1991, ;  ,POINT (33.82650726 35.29230698),ID: CY979<br>Toponym: Lapathos Pervola<br>Type: necropolis<br>Period: CG_III,Geometric,0
CY980, ,Lapathos Vounari tis Pervolas,settlement,E_Rom_I,0,-58,50,108,576119.9164,3905782.342,33.8371539,35.29232018, ,C,Hadjisavvas 1991, ;  ,POINT (33.8371539 35.29232018),ID: CY980<br>Toponym: Lapathos Vounari tis Pervolas<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY980, ,Lapathos Vounari tis Pervolas,settlement,E_Rom_II,0,50,250,200,576119.9164,3905782.342,33.8371539,35.29232018, ,C,Hadjisavvas 1991, ;  ,POINT (33.8371539 35.29232018),ID: CY980<br>Toponym: Lapathos Vounari tis Pervolas<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY980, ,Lapathos Vounari tis Pervolas,settlement,L_Rom,0,250,400,150,576119.9164,3905782.342,33.8371539,35.29232018, ,C,Hadjisavvas 1991, ;  ,POINT (33.8371539 35.29232018),ID: CY980<br>Toponym: Lapathos Vounari tis Pervolas<br>Type: settlement<br>Period: L_Rom,Roman,0
CY983,83-E-96,Lapithiou Arkoklima,settlement,Hel_I,1,-312,-200,112,463149.6627,3862402.465,32.59664273,34.90337896, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.59664273 34.90337896),ID: CY983<br>Toponym: Lapithiou Arkoklima<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY983,83-E-96,Lapithiou Arkoklima,settlement,E_Rom_I,2,-58,50,108,463149.6627,3862402.465,32.59664273,34.90337896, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.59664273 34.90337896),ID: CY983<br>Toponym: Lapithiou Arkoklima<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY983,83-E-96,Lapithiou Arkoklima,settlement,E_Rom_II,2,50,250,200,463149.6627,3862402.465,32.59664273,34.90337896, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.59664273 34.90337896),ID: CY983<br>Toponym: Lapithiou Arkoklima<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY984,80-E-53,Lapithiou Ayia Paraskevi,settlement,CG_II,0,-950,-900,50,463265.0958,3863265.94,32.59786826,34.91116941, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.59786826 34.91116941),ID: CY984<br>Toponym: Lapithiou Ayia Paraskevi<br>Type: settlement<br>Period: CG_II,Geometric,0
CY984,80-E-53,Lapithiou Ayia Paraskevi,settlement,CG_III,0,-900,-750,150,463265.0958,3863265.94,32.59786826,34.91116941, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.59786826 34.91116941),ID: CY984<br>Toponym: Lapithiou Ayia Paraskevi<br>Type: settlement<br>Period: CG_III,Geometric,0
CY984,80-E-53,Lapithiou Ayia Paraskevi,settlement,CA_I,0,-750,-600,150,463265.0958,3863265.94,32.59786826,34.91116941, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.59786826 34.91116941),ID: CY984<br>Toponym: Lapithiou Ayia Paraskevi<br>Type: settlement<br>Period: CA_I,Archaic,0
CY984,80-E-53,Lapithiou Ayia Paraskevi,settlement,CA_II,0,-600,-475,125,463265.0958,3863265.94,32.59786826,34.91116941, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.59786826 34.91116941),ID: CY984<br>Toponym: Lapithiou Ayia Paraskevi<br>Type: settlement<br>Period: CA_II,Archaic,0
CY984,80-E-53,Lapithiou Ayia Paraskevi,settlement,Hel_II,1,-200,-58,142,463265.0958,3863265.94,32.59786826,34.91116941, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.59786826 34.91116941),ID: CY984<br>Toponym: Lapithiou Ayia Paraskevi<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY984,80-E-53,Lapithiou Ayia Paraskevi,settlement,E_Rom_I,1,-58,50,108,463265.0958,3863265.94,32.59786826,34.91116941, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.59786826 34.91116941),ID: CY984<br>Toponym: Lapithiou Ayia Paraskevi<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY984,80-E-53,Lapithiou Ayia Paraskevi,settlement,E_Rom_II,1,50,250,200,463265.0958,3863265.94,32.59786826,34.91116941, ,D,Sorensen & Rupp 1993, ;  ,POINT (32.59786826 34.91116941),ID: CY984<br>Toponym: Lapithiou Ayia Paraskevi<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY986, ,Lapithos,settlement,CG_I,2,-1050,-950,100,515941.0,3910996.0,33.17542588,35.34210141, ,E, , ;  ,POINT (33.17542588 35.34210141),ID: CY986<br>Toponym: Lapithos<br>Type: settlement<br>Period: CG_I,Geometric,0
CY986, ,Lapithos,settlement,CG_II,2,-950,-900,50,515941.0,3910996.0,33.17542588,35.34210141, ,E, , ;  ,POINT (33.17542588 35.34210141),ID: CY986<br>Toponym: Lapithos<br>Type: settlement<br>Period: CG_II,Geometric,0
CY986, ,Lapithos,settlement,CG_III,2,-900,-750,150,515941.0,3910996.0,33.17542588,35.34210141, ,E, , ;  ,POINT (33.17542588 35.34210141),ID: CY986<br>Toponym: Lapithos<br>Type: settlement<br>Period: CG_III,Geometric,0
CY986, ,Lapithos,settlement,CA_I,2,-750,-600,150,515941.0,3910996.0,33.17542588,35.34210141, ,E, , ;  ,POINT (33.17542588 35.34210141),ID: CY986<br>Toponym: Lapithos<br>Type: settlement<br>Period: CA_I,Archaic,0
CY986, ,Lapithos,settlement,CA_II,2,-600,-475,125,515941.0,3910996.0,33.17542588,35.34210141, ,E, , ;  ,POINT (33.17542588 35.34210141),ID: CY986<br>Toponym: Lapithos<br>Type: settlement<br>Period: CA_II,Archaic,0
CY986, ,Lapithos,settlement,CC_I,2,-475,-400,75,515941.0,3910996.0,33.17542588,35.34210141, ,E, , ;  ,POINT (33.17542588 35.34210141),ID: CY986<br>Toponym: Lapithos<br>Type: settlement<br>Period: CC_I,Classical,0
CY986, ,Lapithos,settlement,CC_II,2,-400,-312,88,515941.0,3910996.0,33.17542588,35.34210141, ,E, , ;  ,POINT (33.17542588 35.34210141),ID: CY986<br>Toponym: Lapithos<br>Type: settlement<br>Period: CC_II,Classical,0
CY986, ,Lapithos,settlement,Hel_I,2,-312,-200,112,515941.0,3910996.0,33.17542588,35.34210141, ,E, , ;  ,POINT (33.17542588 35.34210141),ID: CY986<br>Toponym: Lapithos<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY986, ,Lapithos,settlement,Hel_II,2,-200,-58,142,515941.0,3910996.0,33.17542588,35.34210141, ,E, , ;  ,POINT (33.17542588 35.34210141),ID: CY986<br>Toponym: Lapithos<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
